sample_id,attack_type,detector_type,iteration,structural_score,behavioral_score,combined_score,detector_score,detector_decision,is_detected,attack_successful,utility_preservation,perturbation_magnitude,latency_ms
test_basic_suspicious_1,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.662
test_basic_suspicious_1,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.764
test_basic_suspicious_1,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.687
test_basic_suspicious_1,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.836
test_basic_suspicious_1,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.713
test_basic_suspicious_1,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.784
test_basic_suspicious_2,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.748
test_basic_suspicious_2,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.702
test_basic_suspicious_2,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.775
test_basic_suspicious_2,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.667
test_basic_suspicious_2,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.828
test_basic_suspicious_2,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.646
test_basic_suspicious_3,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.688
test_basic_suspicious_3,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.63
test_basic_suspicious_3,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.572
test_basic_suspicious_3,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.563
test_basic_suspicious_3,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.607
test_basic_suspicious_3,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.585
test_basic_suspicious_4,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.613
test_basic_suspicious_4,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.959
test_basic_suspicious_4,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.626
test_basic_suspicious_4,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.572
test_basic_suspicious_4,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.588
test_basic_suspicious_4,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.598
test_basic_suspicious_5,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.568
test_basic_suspicious_5,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.58
test_basic_suspicious_5,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.604
test_basic_suspicious_5,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.572
test_basic_suspicious_5,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.582
test_basic_suspicious_5,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.513
test_basic_suspicious_6,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.526
test_basic_suspicious_6,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.888
test_basic_suspicious_6,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.563
test_basic_suspicious_6,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.574
test_basic_suspicious_6,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.66
test_basic_suspicious_6,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.677
test_basic_suspicious_7,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.53
test_basic_suspicious_7,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.546
test_basic_suspicious_7,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.525
test_basic_suspicious_7,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,2.237
test_basic_suspicious_7,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,2.654
test_basic_suspicious_7,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,2.725
test_basic_suspicious_8,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,2.607
test_basic_suspicious_8,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,2.57
test_basic_suspicious_8,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.718
test_basic_suspicious_8,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.604
test_basic_suspicious_8,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.54
test_basic_suspicious_8,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.522
test_basic_suspicious_9,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.54
test_basic_suspicious_9,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.538
test_basic_suspicious_9,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.528
test_basic_suspicious_9,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.505
test_basic_suspicious_9,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.54
test_basic_suspicious_9,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.501
test_adaptive_lvl1_0,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.494
test_adaptive_lvl1_0,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.523
test_adaptive_lvl1_0,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.486
test_adaptive_lvl1_0,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.633
test_adaptive_lvl1_0,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.549
test_adaptive_lvl1_0,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.465
test_adaptive_lvl1_1,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.51
test_adaptive_lvl1_1,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.462
test_adaptive_lvl1_1,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.491
test_adaptive_lvl1_1,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.472
test_adaptive_lvl1_1,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.482
test_adaptive_lvl1_1,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.509
test_adaptive_lvl1_2,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.676
test_adaptive_lvl1_2,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.614
test_adaptive_lvl1_2,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.631
test_adaptive_lvl1_2,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.639
test_adaptive_lvl1_2,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.633
test_adaptive_lvl1_2,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.628
test_adaptive_lvl1_3,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.646
test_adaptive_lvl1_3,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.694
test_adaptive_lvl1_3,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.643
test_adaptive_lvl1_3,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.533
test_adaptive_lvl1_3,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.575
test_adaptive_lvl1_3,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.555
test_adaptive_lvl1_4,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.571
test_adaptive_lvl1_4,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.524
test_adaptive_lvl1_4,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.623
test_adaptive_lvl1_4,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.669
test_adaptive_lvl1_4,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.637
test_adaptive_lvl1_4,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.556
test_adaptive_lvl1_5,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.625
test_adaptive_lvl1_5,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.547
test_adaptive_lvl1_5,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.689
test_adaptive_lvl1_5,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.55
test_adaptive_lvl1_5,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.652
test_adaptive_lvl1_5,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.675
test_adaptive_lvl1_6,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.615
test_adaptive_lvl1_6,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.782
test_adaptive_lvl1_6,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.639
test_adaptive_lvl1_6,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.64
test_adaptive_lvl1_6,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.634
test_adaptive_lvl1_6,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.56
test_adaptive_lvl1_7,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.656
test_adaptive_lvl1_7,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.671
test_adaptive_lvl1_7,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.692
test_adaptive_lvl1_7,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.618
test_adaptive_lvl1_7,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.608
test_adaptive_lvl1_7,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.592
test_adaptive_lvl1_8,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.609
test_adaptive_lvl1_8,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.611
test_adaptive_lvl1_8,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.657
test_adaptive_lvl1_8,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.764
test_adaptive_lvl1_8,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.603
test_adaptive_lvl1_8,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.611
test_adaptive_lvl1_9,non_adaptive,behavioral_only,0,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.0,1.572
test_adaptive_lvl1_9,non_adaptive,behavioral_only,1,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.06,1.648
test_adaptive_lvl1_9,non_adaptive,behavioral_only,2,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.12,1.587
test_adaptive_lvl1_9,non_adaptive,behavioral_only,3,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.18,1.65
test_adaptive_lvl1_9,non_adaptive,behavioral_only,4,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.24,1.74
test_adaptive_lvl1_9,non_adaptive,behavioral_only,5,1.0,0.022,0.95,0.022,APPROVED,0,1,1.0,0.3,1.654
test_adaptive_lvl2_0,non_adaptive,behavioral_only,0,0.986,0.022,0.9367,0.022,APPROVED,0,1,1.0,0.0,1.57
test_adaptive_lvl2_0,non_adaptive,behavioral_only,1,0.9862,0.022,0.9369,0.022,APPROVED,0,1,1.0,0.06,1.583
test_adaptive_lvl2_0,non_adaptive,behavioral_only,2,0.9862,0.022,0.9369,0.022,APPROVED,0,1,1.0,0.12,1.767
test_adaptive_lvl2_0,non_adaptive,behavioral_only,3,0.9864,0.022,0.9371,0.022,APPROVED,0,1,1.0,0.18,1.546
test_adaptive_lvl2_0,non_adaptive,behavioral_only,4,0.986,0.022,0.9367,0.022,APPROVED,0,1,1.0,0.24,1.595
test_adaptive_lvl2_0,non_adaptive,behavioral_only,5,0.986,0.022,0.9367,0.022,APPROVED,0,1,1.0,0.3,1.738
test_adaptive_lvl2_1,non_adaptive,behavioral_only,0,0.9728,0.022,0.9242,0.022,APPROVED,0,1,1.0,0.0,1.739
test_adaptive_lvl2_1,non_adaptive,behavioral_only,1,0.9726,0.022,0.924,0.022,APPROVED,0,1,1.0,0.06,1.69
test_adaptive_lvl2_1,non_adaptive,behavioral_only,2,0.9726,0.022,0.924,0.022,APPROVED,0,1,1.0,0.12,1.604
test_adaptive_lvl2_1,non_adaptive,behavioral_only,3,0.9728,0.022,0.9242,0.022,APPROVED,0,1,1.0,0.18,1.629
test_adaptive_lvl2_1,non_adaptive,behavioral_only,4,0.9726,0.022,0.924,0.022,APPROVED,0,1,1.0,0.24,1.706
test_adaptive_lvl2_1,non_adaptive,behavioral_only,5,0.973,0.022,0.9244,0.022,APPROVED,0,1,1.0,0.3,1.677
test_adaptive_lvl2_2,non_adaptive,behavioral_only,0,0.9588,0.022,0.9109,0.022,APPROVED,0,1,1.0,0.0,1.667
test_adaptive_lvl2_2,non_adaptive,behavioral_only,1,0.9594,0.022,0.9114,0.022,APPROVED,0,1,1.0,0.06,1.653
test_adaptive_lvl2_2,non_adaptive,behavioral_only,2,0.9592,0.022,0.9112,0.022,APPROVED,0,1,1.0,0.12,1.785
test_adaptive_lvl2_2,non_adaptive,behavioral_only,3,0.959,0.022,0.9111,0.022,APPROVED,0,1,1.0,0.18,1.596
test_adaptive_lvl2_2,non_adaptive,behavioral_only,4,0.9594,0.022,0.9114,0.022,APPROVED,0,1,1.0,0.24,1.667
test_adaptive_lvl2_2,non_adaptive,behavioral_only,5,0.9596,0.022,0.9116,0.022,APPROVED,0,1,1.0,0.3,1.576
test_adaptive_lvl2_3,non_adaptive,behavioral_only,0,0.939,0.022,0.8921,0.022,APPROVED,0,1,1.0,0.0,1.614
test_adaptive_lvl2_3,non_adaptive,behavioral_only,1,0.9388,0.022,0.8919,0.022,APPROVED,0,1,1.0,0.06,1.595
test_adaptive_lvl2_3,non_adaptive,behavioral_only,2,0.939,0.022,0.8921,0.022,APPROVED,0,1,1.0,0.12,1.642
test_adaptive_lvl2_3,non_adaptive,behavioral_only,3,0.9392,0.022,0.8922,0.022,APPROVED,0,1,1.0,0.18,1.646
test_adaptive_lvl2_3,non_adaptive,behavioral_only,4,0.9394,0.022,0.8924,0.022,APPROVED,0,1,1.0,0.24,1.777
test_adaptive_lvl2_3,non_adaptive,behavioral_only,5,0.9386,0.022,0.8917,0.022,APPROVED,0,1,1.0,0.3,1.625
test_adaptive_lvl2_4,non_adaptive,behavioral_only,0,0.9666,0.022,0.9183,0.022,APPROVED,0,1,1.0,0.0,1.6
test_adaptive_lvl2_4,non_adaptive,behavioral_only,1,0.9666,0.022,0.9183,0.022,APPROVED,0,1,1.0,0.06,1.795
test_adaptive_lvl2_4,non_adaptive,behavioral_only,2,0.9666,0.022,0.9183,0.022,APPROVED,0,1,1.0,0.12,1.568
test_adaptive_lvl2_4,non_adaptive,behavioral_only,3,0.9664,0.022,0.9181,0.022,APPROVED,0,1,1.0,0.18,1.63
test_adaptive_lvl2_4,non_adaptive,behavioral_only,4,0.9666,0.022,0.9183,0.022,APPROVED,0,1,1.0,0.24,1.647
test_adaptive_lvl2_4,non_adaptive,behavioral_only,5,0.9668,0.022,0.9185,0.022,APPROVED,0,1,1.0,0.3,1.724
test_adaptive_lvl2_5,non_adaptive,behavioral_only,0,0.9504,0.022,0.9029,0.022,APPROVED,0,1,1.0,0.0,1.649
test_adaptive_lvl2_5,non_adaptive,behavioral_only,1,0.9506,0.022,0.9031,0.022,APPROVED,0,1,1.0,0.06,1.584
test_adaptive_lvl2_5,non_adaptive,behavioral_only,2,0.9508,0.022,0.9033,0.022,APPROVED,0,1,1.0,0.12,1.669
test_adaptive_lvl2_5,non_adaptive,behavioral_only,3,0.9504,0.022,0.9029,0.022,APPROVED,0,1,1.0,0.18,1.602
test_adaptive_lvl2_5,non_adaptive,behavioral_only,4,0.9504,0.022,0.9029,0.022,APPROVED,0,1,1.0,0.24,1.574
test_adaptive_lvl2_5,non_adaptive,behavioral_only,5,0.9508,0.022,0.9033,0.022,APPROVED,0,1,1.0,0.3,1.641
test_adaptive_lvl2_6,non_adaptive,behavioral_only,0,0.989,0.022,0.9395,0.022,APPROVED,0,1,1.0,0.0,1.756
test_adaptive_lvl2_6,non_adaptive,behavioral_only,1,0.989,0.022,0.9395,0.022,APPROVED,0,1,1.0,0.06,1.666
test_adaptive_lvl2_6,non_adaptive,behavioral_only,2,0.9888,0.022,0.9394,0.022,APPROVED,0,1,1.0,0.12,1.647
test_adaptive_lvl2_6,non_adaptive,behavioral_only,3,0.989,0.022,0.9395,0.022,APPROVED,0,1,1.0,0.18,1.618
test_adaptive_lvl2_6,non_adaptive,behavioral_only,4,0.9888,0.022,0.9394,0.022,APPROVED,0,1,1.0,0.24,1.586
test_adaptive_lvl2_6,non_adaptive,behavioral_only,5,0.9884,0.022,0.939,0.022,APPROVED,0,1,1.0,0.3,1.65
test_adaptive_lvl2_7,non_adaptive,behavioral_only,0,0.962,0.022,0.9139,0.022,APPROVED,0,1,1.0,0.0,1.678
test_adaptive_lvl2_7,non_adaptive,behavioral_only,1,0.9616,0.022,0.9135,0.022,APPROVED,0,1,1.0,0.06,1.606
test_adaptive_lvl2_7,non_adaptive,behavioral_only,2,0.9614,0.022,0.9133,0.022,APPROVED,0,1,1.0,0.12,1.678
test_adaptive_lvl2_7,non_adaptive,behavioral_only,3,0.9616,0.022,0.9135,0.022,APPROVED,0,1,1.0,0.18,1.733
test_adaptive_lvl2_7,non_adaptive,behavioral_only,4,0.9614,0.022,0.9133,0.022,APPROVED,0,1,1.0,0.24,1.61
test_adaptive_lvl2_7,non_adaptive,behavioral_only,5,0.9616,0.022,0.9135,0.022,APPROVED,0,1,1.0,0.3,1.674
test_adaptive_lvl2_8,non_adaptive,behavioral_only,0,0.9598,0.022,0.9118,0.022,APPROVED,0,1,1.0,0.0,1.784
test_adaptive_lvl2_8,non_adaptive,behavioral_only,1,0.9598,0.022,0.9118,0.022,APPROVED,0,1,1.0,0.06,1.588
test_adaptive_lvl2_8,non_adaptive,behavioral_only,2,0.9598,0.022,0.9118,0.022,APPROVED,0,1,1.0,0.12,1.654
test_adaptive_lvl2_8,non_adaptive,behavioral_only,3,0.9598,0.022,0.9118,0.022,APPROVED,0,1,1.0,0.18,1.634
test_adaptive_lvl2_8,non_adaptive,behavioral_only,4,0.9598,0.022,0.9118,0.022,APPROVED,0,1,1.0,0.24,1.633
test_adaptive_lvl2_8,non_adaptive,behavioral_only,5,0.9596,0.022,0.9116,0.022,APPROVED,0,1,1.0,0.3,1.74
test_adaptive_lvl2_9,non_adaptive,behavioral_only,0,0.9656,0.022,0.9173,0.022,APPROVED,0,1,1.0,0.0,1.694
test_adaptive_lvl2_9,non_adaptive,behavioral_only,1,0.9658,0.022,0.9175,0.022,APPROVED,0,1,1.0,0.06,1.679
test_adaptive_lvl2_9,non_adaptive,behavioral_only,2,0.966,0.022,0.9177,0.022,APPROVED,0,1,1.0,0.12,1.692
test_adaptive_lvl2_9,non_adaptive,behavioral_only,3,0.966,0.022,0.9177,0.022,APPROVED,0,1,1.0,0.18,1.627
test_adaptive_lvl2_9,non_adaptive,behavioral_only,4,0.9658,0.022,0.9175,0.022,APPROVED,0,1,1.0,0.24,1.598
test_adaptive_lvl2_9,non_adaptive,behavioral_only,5,0.966,0.022,0.9177,0.022,APPROVED,0,1,1.0,0.3,1.649
test_adaptive_lvl3_0,non_adaptive,behavioral_only,0,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.0,1.729
test_adaptive_lvl3_0,non_adaptive,behavioral_only,1,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.06,1.616
test_adaptive_lvl3_0,non_adaptive,behavioral_only,2,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.12,1.619
test_adaptive_lvl3_0,non_adaptive,behavioral_only,3,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.18,1.586
test_adaptive_lvl3_0,non_adaptive,behavioral_only,4,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.24,1.6
test_adaptive_lvl3_0,non_adaptive,behavioral_only,5,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.3,1.615
test_adaptive_lvl3_1,non_adaptive,behavioral_only,0,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.0,1.612
test_adaptive_lvl3_1,non_adaptive,behavioral_only,1,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.06,1.733
test_adaptive_lvl3_1,non_adaptive,behavioral_only,2,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.12,1.748
test_adaptive_lvl3_1,non_adaptive,behavioral_only,3,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.18,1.629
test_adaptive_lvl3_1,non_adaptive,behavioral_only,4,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.24,1.63
test_adaptive_lvl3_1,non_adaptive,behavioral_only,5,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.3,1.634
test_adaptive_lvl3_2,non_adaptive,behavioral_only,0,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.0,1.665
test_adaptive_lvl3_2,non_adaptive,behavioral_only,1,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.06,1.622
test_adaptive_lvl3_2,non_adaptive,behavioral_only,2,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.12,1.67
test_adaptive_lvl3_2,non_adaptive,behavioral_only,3,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.18,1.875
test_adaptive_lvl3_2,non_adaptive,behavioral_only,4,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.24,1.725
test_adaptive_lvl3_2,non_adaptive,behavioral_only,5,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.3,1.719
test_adaptive_lvl3_3,non_adaptive,behavioral_only,0,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.0,1.659
test_adaptive_lvl3_3,non_adaptive,behavioral_only,1,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.06,1.646
test_adaptive_lvl3_3,non_adaptive,behavioral_only,2,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.12,1.668
test_adaptive_lvl3_3,non_adaptive,behavioral_only,3,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.18,1.648
test_adaptive_lvl3_3,non_adaptive,behavioral_only,4,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.24,1.655
test_adaptive_lvl3_3,non_adaptive,behavioral_only,5,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.3,1.81
test_adaptive_lvl3_4,non_adaptive,behavioral_only,0,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.0,1.7
test_adaptive_lvl3_4,non_adaptive,behavioral_only,1,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.06,1.621
test_adaptive_lvl3_4,non_adaptive,behavioral_only,2,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.12,1.712
test_adaptive_lvl3_4,non_adaptive,behavioral_only,3,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.18,1.649
test_adaptive_lvl3_4,non_adaptive,behavioral_only,4,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.24,1.821
test_adaptive_lvl3_4,non_adaptive,behavioral_only,5,0.0,0.022,0.011,0.022,APPROVED,0,1,1.0,0.3,1.677
